1.20006347251272	-0.309940031765023	1.34935737914209	1.58187244057084	0	0	1.06941447074425	0.430437815436932	-1.15889940377524	-1.57565557270771	0	0	0	0.802932117631927	0.477102768935457	-0.0526611350578974	0	0	0	0.486743278436500	-0.983884545660031	0.0669927359917077	0	0
1.20051718844031	-0.309475163625085	1.34591062052333	1.58151550954948	0	0	1.07514978021928	0.421215800642880	-1.16153205735756	-1.57507567084504	0	0	0	0.809466096649675	0.458127226201569	-0.0508502653731363	0	0	0	0.482501144703653	-0.992842574600158	0.0646744715454806	0	0
1.20097100931654	-0.309010194733249	1.34246913988174	1.58115865583980	0	0	1.08088394365948	0.411996108174464	-1.16416617196222	-1.57449600210032	0	0	0	0.816003724997413	0.439148903904872	-0.0490358245505247	0	0	0	0.478259111168538	-1.00180116965277	0.0623551584318055	0	0
1.20142500515951	-0.308545057864233	1.33903629248258	1.58080192506128	0	0	1.08661605940876	0.402780508932499	-1.16680273237849	-1.57391673931562	0	0	0	0.822547515686819	0.420166146463982	-0.0472153234407605	0	0	0	0.474017322052598	-1.01076058875223	0.0600341052236297	0	0
1.20187929244069	-0.308079641186010	1.33561751115392	1.58044538776907	0	0	1.09234450503090	0.393572146835141	-1.16944338573511	-1.57333818548898	0	0	0	0.829101719010146	0.401176377744014	-0.0453845261313649	0	0	0	0.469776086458235	-1.01972115385582	0.0577101691092660	0	0
1.20233406441818	-0.307613759126377	1.33222152467234	1.58008915077400	0	0	1.09806635253085	0.384376619824193	-1.17209088236202	-1.57276087318012	0	0	0	0.835673522156137	0.382175665513651	-0.0435362205716186	0	0	0	0.465536050456037	-1.02868319303787	0.0553814679790079	0	0
1.20278964059229	-0.307147104867984	1.32886220885693	1.57973337073908	0	0	1.10377630317773	0.375203922960384	-1.17474980276272	-1.57218574069857	0	0	0	0.842275068911418	0.363158173465535	-0.0416581272735337	0	0	0	0.461298540742215	-1.03764684843653	0.0530449177028686	0	0
1.20324654641521	-0.306679173770770	1.32556129611487	1.57937826625880	0	0	1.10946474455000	0.366071945729954	-1.17742774588357	-1.57161444464297	0	0	0	0.848926844111175	0.344115606126596	-0.0397293527590789	0	0	0	0.457066246197970	-1.04661156910550	0.0506954998840182	0	0
1.20370563956567	-0.306209142035141	1.32235210313033	1.57902411672108	0	0	1.11511420632531	0.357012765936860	-1.18013724571740	-1.57104991391344	0	0	0	0.855663301576382	0.325037005881985	-0.0377144085443244	0	0	0	0.452844560789873	-1.05557490024375	0.0483251297668119	0	0
1.20416830462777	-0.305735679585079	1.31928408467885	1.57867121771625	0	0	1.12069291107473	0.348083945164031	-1.18289879834409	-1.57049732827244	0	0	0	0.862542103528891	0.305909869174913	-0.0355532239520904	0	0	0	0.448644210015320	-1.06452975584305	0.0459209698713378	0	0
